"date","Owners","event","link","color","Price","val3"
"2020-02-03","22847000","","","","14.99",""
"2020-02-04","22969000","","","","14.99",""
"2020-02-05","23119000","","","","14.99",""
"2020-02-06","23354000","","","","14.99",""
"2020-02-07","23558000","","","","29.99",""
"2020-02-08","23899000","","","","29.99",""
"2020-02-09","19808000","","","#2B6A94","29.99",""
"2020-02-10","19808000","","","","29.99",""
"2020-02-11","23233000","","","","29.99",""
"2020-02-12","23229000","","","","29.99",""
"2020-02-13","23274000","","","","29.99",""
"2020-02-14","23274000","","","","29.99",""
"2020-02-15","23928000","","","","29.99",""
"2020-02-16","24023000","","","#2B6A94","29.99",""
"2020-02-17","23355000","","","","29.99",""
"2020-02-18","23310000","","","","29.99",""
"2020-02-19","23286000","","","","29.99",""
"2020-02-20","23360000","","","","29.99",""
"2020-02-21","23696000","","","","29.99",""
"2020-02-22","24004000","","","","29.99",""
"2020-02-23","24097000","","","#2B6A94","29.99",""
"2020-02-24","23617000","","","","29.99",""
"2020-02-25","23476000","","","","29.99",""
"2020-02-26","23448000","","","","29.99",""
"2020-02-27","23578000","","","","29.99",""
"2020-02-28","20223000","Open Wheel Racing Now Available for GTA Online","https://steamstore-a.akamaihd.net/news/externalpost/steam_community_announcements/2578812118954384918","#0DAD9E","29.99",""
"2020-02-29","24025000","","","","29.99",""
"2020-03-01","23995000","","","#2B6A94","29.99",""
"2020-03-02","23366000","","","","29.99",""
"2020-03-03","23358000","","","","29.99",""
"2020-03-04","23354000","","","","29.99",""
"2020-03-05","23401000","","","","29.99",""
"2020-03-06","23593000","","","","29.99",""
"2020-03-07","20400000","","","","29.99",""
"2020-03-08","24000000","","","#2B6A94","29.99",""
"2020-03-09","24000000","","","","29.99",""
"2020-03-10","23466000","","","","29.99",""
"2020-03-11","23452000","","","","29.99",""
"2020-03-12","23506000","","","","29.99",""
"2020-03-13","23637000","","","","29.99",""
"2020-03-14","23950000","","","","29.99",""
"2020-03-15","24080000","","","#2B6A94","29.99",""
"2020-03-16","23802000","","","","29.99",""
"2020-03-17","23805000","","","","29.99",""
"2020-03-18","23845000","","","","29.99",""
"2020-03-19","23916000","","","","29.99",""
"2020-03-20","23997000","","","","29.99",""
"2020-03-21","24359000","","","","14.99",""
"2020-03-22","24601000","","","#2B6A94","14.99",""
"2020-03-23","24471000","","","","14.99",""
"2020-03-24","24574000","","","","14.99",""
"2020-03-25","24677000","","","","14.99",""
"2020-03-26","24830000","","","","14.99",""
"2020-03-27","24943000","","","","14.99",""
"2020-03-28","25130000","","","","14.99",""
"2020-03-29","25324000","","","#2B6A94","14.99",""
"2020-03-30","25258000","","","","14.99",""
"2020-03-31","25267000","","","","14.99",""
"2020-04-01","25371000","","","","29.99",""
"2020-04-02","21170000","","","","29.99",""
"2020-04-03","25505000","","","","29.99",""
"2020-04-04","26228000","","","","29.99",""
"2020-04-05","25676000","","","#2B6A94","29.99",""
"2020-04-06","25520000","","","","29.99",""
"2020-04-07","25478000","","","","29.99",""
"2020-04-08","25407000","","","","29.99",""
"2020-04-09","25586000","","","","29.99",""
"2020-04-10","25756000","","","","29.99",""
"2020-04-11","25895000","","","","29.99",""
"2020-04-12","25906000","","","#2B6A94","29.99",""
"2020-04-13","21447000","","","","29.99",""
"2020-04-14","25848000","","","","29.99",""
"2020-04-15","25718000","","","","29.99",""
"2020-04-16","25898000","","","","29.99",""
"2020-04-17","25950000","","","","29.99",""
"2020-04-18","26076000","","","","29.99",""
"2020-04-19","26060000","","","#2B6A94","29.99",""
"2020-04-20","25898000","","","","29.99",""
"2020-04-21","25911000","","","","29.99",""
"2020-04-22","25868000","","","","29.99",""
"2020-04-23","25917000","","","","29.99",""
"2020-04-24","26037000","","","","29.99",""
"2020-04-25","26110000","","","","29.99",""
"2020-04-26","26110000","","","#2B6A94","29.99",""
"2020-04-27","26110000","","","","29.99",""
"2020-04-28","26110000","","","","29.99",""
"2020-04-29","21617000","","","","29.99",""
"2020-04-30","26219000","","","","29.99",""
"2020-05-01","26309000","","","","29.99",""
"2020-05-02","26325000","","","","29.99",""
"2020-05-03","26372000","","","#2B6A94","29.99",""
"2020-05-04","26283000","","","","29.99",""
