"date","Owners","event","link","color","Price","val3"
"2020-03-24","4401000","","","","29.99",""
"2020-03-25","4404000","","","","29.99",""
"2020-03-26","4404000","","","","29.99",""
"2020-03-27","4404000","","","","29.99",""
"2020-03-28","4416000","","","","29.99",""
"2020-03-29","4415000","","","#2B6A94","29.99",""
"2020-03-30","4415000","","","","29.99",""
"2020-03-31","4404000","","","","29.99",""
"2020-04-01","4400000","","","","29.99",""
"2020-04-02","4399000","","","","29.99",""
"2020-04-03","4399000","","","","29.99",""
"2020-04-04","4411000","","","","29.99",""
"2020-04-05","4410000","","","#2B6A94","29.99",""
"2020-04-06","4410000","","","","29.99",""
"2020-04-07","4400000","","","","29.99",""
"2020-04-08","4402000","","","","29.99",""
"2020-04-09","4399000","","","","29.99",""
"2020-04-10","4407000","","","","29.99",""
"2020-04-11","2087000","","","","29.99",""
"2020-04-12","2093000","","","#2B6A94","29.99",""
"2020-04-13","4410000","","","","29.99",""
"2020-04-14","4402000","","","","29.99",""
"2020-04-15","4398000","","","","29.99",""
"2020-04-16","4399000","","","","29.99",""
"2020-04-17","4405000","","","","29.99",""
"2020-04-18","4412000","","","","29.99",""
"2020-04-19","4412000","","","#2B6A94","29.99",""
"2020-04-20","4398000","","","","29.99",""
"2020-04-21","4402000","","","","29.99",""
"2020-04-22","4397000","","","","29.99",""
"2020-04-23","4398000","","","","29.99",""
"2020-04-24","4400000","","","","29.99",""
"2020-04-25","4411000","","","","29.99",""
"2020-04-26","4415000","","","#2B6A94","29.99",""
"2020-04-27","4415000","","","","29.99",""
"2020-04-28","4415000","","","","29.99",""
"2020-04-29","2084000","","","","29.99",""
"2020-04-30","4405000","","","","29.99",""
"2020-05-01","4412000","","","","29.99",""
"2020-05-02","2092000","","","","29.99",""
"2020-05-03","4417000","","","#2B6A94","29.99",""
"2020-05-04","4401000","","","","29.99",""
"2020-05-05","4397000","","","","29.99",""
"2020-05-06","4393000","","","","29.99",""
"2020-05-07","4392000","","","","29.99",""
"2020-05-08","4398000","","","","29.99",""
"2020-05-09","4405000","","","","29.99",""
"2020-05-10","2092000","","","#2B6A94","29.99",""
"2020-05-11","2092000","","","","29.99",""
"2020-05-12","4403000","","","","29.99",""
"2020-05-13","4398000","","","","29.99",""
"2020-05-14","4398000","","","","29.99",""
"2020-05-15","4399000","","","","29.99",""
"2020-05-16","2090000","","","","29.99",""
