"date","Owners","event","link","color","Price","val3"
"2020-02-26","9593000","","","","19.99",""
"2020-02-27","9586000","","","","19.99",""
"2020-02-28","9591000","","","","19.99",""
"2020-02-29","9638000","","","","19.99",""
"2020-03-01","9667000","","","#2B6A94","19.99",""
"2020-03-02","9582000","","","","19.99",""
"2020-03-03","9570000","","","","19.99",""
"2020-03-04","9569000","","","","19.99",""
"2020-03-05","9566000","","","","19.99",""
"2020-03-06","9581000","","","","19.99",""
"2020-03-07","9630000","","","","19.99",""
"2020-03-08","9662000","","","#2B6A94","19.99",""
"2020-03-09","9595000","","","","19.99",""
"2020-03-10","9584000","","","","19.99",""
"2020-03-11","9584000","","","","19.99",""
"2020-03-12","9592000","","","","19.99",""
"2020-03-13","9611000","","","","19.99",""
"2020-03-14","9671000","","","","19.99",""
"2020-03-15","9725000","","","#2B6A94","19.99",""
"2020-03-16","9657000","","","","19.99",""
"2020-03-17","9662000","","","","19.99",""
"2020-03-18","9668000","","","","19.99",""
"2020-03-19","5127000","","","","19.99",""
"2020-03-20","7254000","","","","19.99",""
"2020-03-21","7316000","","","","19.99",""
"2020-03-22","9741000","","","#2B6A94","19.99",""
"2020-03-23","9703000","","","","19.99",""
"2020-03-24","9696000","","","","19.99",""
"2020-03-25","9693000","","","","19.99",""
"2020-03-26","9687000","","","","19.99",""
"2020-03-27","9703000","","","","19.99",""
"2020-03-28","9742000","","","","19.99",""
"2020-03-29","9744000","","","#2B6A94","19.99",""
"2020-03-30","9729000","","","","19.99",""
"2020-03-31","7308000","","","","19.99",""
"2020-04-01","9709000","","","","19.99",""
"2020-04-02","9711000","","","","19.99",""
"2020-04-03","9708000","","","","19.99",""
"2020-04-04","9744000","","","","19.99",""
"2020-04-05","9746000","","","#2B6A94","19.99",""
"2020-04-06","9700000","","","","19.99",""
"2020-04-07","9699000","","","","19.99",""
"2020-04-08","9691000","","","","19.99",""
"2020-04-09","9708000","","","","19.99",""
"2020-04-10","9730000","","","","19.99",""
"2020-04-11","9744000","","","","19.99",""
"2020-04-12","9748000","","","#2B6A94","19.99",""
"2020-04-13","9745000","","","","19.99",""
"2020-04-14","9728000","","","","19.99",""
"2020-04-15","9693000","","","","19.99",""
"2020-04-16","9693000","","","","19.99",""
"2020-04-17","9691000","","","","19.99",""
"2020-04-18","9746000","","","","19.99",""
"2020-04-19","9750000","","","#2B6A94","19.99",""
"2020-04-20","9692000","","","","19.99",""
"2020-04-21","9692000","","","","19.99",""
"2020-04-22","9685000","","","","19.99",""
"2020-04-23","9671000","","","","19.99",""
"2020-04-24","9686000","","","","19.99",""
"2020-04-25","7357000","","","","19.99",""
"2020-04-26","9751000","","","#2B6A94","19.99",""
"2020-04-27","9751000","","","","19.99",""
"2020-04-28","9751000","","","","19.99",""
"2020-04-29","9751000","","","","19.99",""
"2020-04-30","9670000","","","","19.99",""
"2020-05-01","9686000","","","","19.99",""
"2020-05-02","9714000","","","","19.99",""
"2020-05-03","9745000","","","#2B6A94","19.99",""
"2020-05-04","9659000","","","","19.99",""
"2020-05-05","9648000","","","","19.99",""
"2020-05-06","9631000","","","","19.99",""
"2020-05-07","9621000","","","","19.99",""
"2020-05-08","7320000","","","","19.99",""
"2020-05-09","9677000","","","","19.99",""
"2020-05-10","9703000","","","#2B6A94","19.99",""
"2020-05-11","9703000","","","","19.99",""
"2020-05-12","9638000","","","","19.99",""
"2020-05-13","9627000","","","","19.99",""
"2020-05-14","9622000","","","","19.99",""
"2020-05-15","9610000","","","","19.99",""
"2020-05-16","9631000","","","","19.99",""
"2020-05-17","9631000","","","#2B6A94","19.99",""
"2020-05-18","9611000","","","","19.99",""
"2020-05-19","7290000","","","","19.99",""
"2020-05-20","9591000","","","","19.99",""
"2020-05-21","9591000","","","","19.99",""
"2020-05-22","9591000","","","","19.99",""
"2020-05-23","9622000","","","","19.99",""
"2020-05-24","9653000","","","#2B6A94","19.99",""
"2020-05-25","9653000","","","","19.99",""
"2020-05-26","9584000","","","","19.99",""
