"date","Owners","event","link","color","Price","val3"
"2020-03-12","522000","","","","4.99",""
"2020-03-13","513000","","","","4.99",""
"2020-03-14","528000","","","","4.99",""
"2020-03-15","526000","","","#2B6A94","4.99",""
"2020-03-16","524000","","","","4.99",""
"2020-03-17","514000","","","","4.99",""
"2020-03-18","515000","","","","4.99",""
"2020-03-19","526000","","","","4.99",""
"2020-03-20","527000","","","","4.99",""
"2020-03-21","529000","","","","4.99",""
"2020-03-22","535000","","","#2B6A94","4.99",""
"2020-03-23","529000","","","","4.99",""
"2020-03-24","520000","","","","4.99",""
"2020-03-25","522000","","","","4.99",""
"2020-03-26","530000","","","","4.99",""
"2020-03-27","524000","","","","4.99",""
"2020-03-28","537000","","","","4.99",""
"2020-03-29","526000","","","#2B6A94","4.99",""
"2020-03-30","525000","","","","4.99",""
"2020-03-31","535000","","","","4.99",""
"2020-04-01","587000","","","","4.99",""
"2020-04-02","533000","","","","4.99",""
"2020-04-03","532000","","","","4.99",""
"2020-04-04","526000","","","","4.99",""
"2020-04-05","536000","","","#2B6A94","4.99",""
"2020-04-06","532000","","","","4.99",""
"2020-04-07","531000","","","","4.99",""
"2020-04-08","529000","","","","4.99",""
"2020-04-09","524000","","","","4.99",""
"2020-04-10","525000","","","","4.99",""
"2020-04-11","525000","","","","4.99",""
"2020-04-12","528000","","","#2B6A94","4.99",""
"2020-04-13","527000","","","","4.99",""
"2020-04-14","532000","","","","4.99",""
"2020-04-15","532000","","","","4.99",""
"2020-04-16","528000","","","","4.99",""
"2020-04-17","530000","","","","4.99",""
"2020-04-18","526000","","","","4.99",""
"2020-04-19","524000","","","#2B6A94","4.99",""
"2020-04-20","524000","","","","4.99",""
"2020-04-21","523000","","","","4.99",""
"2020-04-22","531000","","","","4.99",""
"2020-04-23","531000","","","","4.99",""
"2020-04-24","526000","","","","4.99",""
"2020-04-25","526000","","","","4.99",""
"2020-04-26","535000","","","#2B6A94","4.99",""
"2020-04-27","535000","","","","4.99",""
"2020-04-28","535000","","","","4.99",""
"2020-04-29","535000","","","","4.99",""
"2020-04-30","533000","","","","4.99",""
"2020-05-01","535000","","","","4.99",""
"2020-05-02","535000","","","","4.99",""
"2020-05-03","532000","","","#2B6A94","4.99",""
"2020-05-04","527000","","","","4.99",""
"2020-05-05","534000","","","","4.99",""
"2020-05-06","525000","","","","4.99",""
"2020-05-07","537000","","","","4.99",""
"2020-05-08","533000","","","","4.99",""
"2020-05-09","527000","","","","4.99",""
"2020-05-10","535000","","","#2B6A94","4.99",""
"2020-05-11","524000","","","","4.99",""
"2020-05-12","531000","","","","4.99",""
"2020-05-13","529000","","","","4.99",""
"2020-05-14","529000","","","","4.99",""
"2020-05-15","532000","","","","4.99",""
"2020-05-16","533000","","","","4.99",""
"2020-05-17","534000","","","#2B6A94","4.99",""
"2020-05-18","534000","","","","4.99",""
"2020-05-19","532000","","","","4.99",""
"2020-05-20","524000","","","","4.99",""
"2020-05-21","526000","","","","4.99",""
"2020-05-22","525000","","","","4.99",""
"2020-05-23","535000","","","","4.99",""
"2020-05-24","535000","","","#2B6A94","4.99",""
"2020-05-25","535000","","","","4.99",""
"2020-05-26","531000","","","","4.99",""
